BlockId,Col,Row,Value,Replicate,Layer
253,1.0,1.0,2.763092,1default
253,2.0,1.0,-0.040292,1default
253,3.0,1.0,0.416713,1default
253,4.0,1.0,10.085943,1default
253,5.0,1.0,38.00357,1default
253,6.0,1.0,49.848873,1default
253,7.0,1.0,48.59368,1default
253,8.0,1.0,56.494064,1default
253,9.0,1.0,60.98667,1default
253,10.0,1.0,58.772114,1default
253,1.0,2.0,0.056709,1default
253,2.0,2.0,-0.146485,1default
253,3.0,2.0,0.545376,1default
253,4.0,2.0,20.259262,1default
253,5.0,2.0,44.302628,1default
253,6.0,2.0,67.47746,1default
253,7.0,2.0,77.75855,1default
253,8.0,2.0,92.70984,1default
253,9.0,2.0,92.369446,1default
253,10.0,2.0,85.48084,1default
253,1.0,3.0,-0.145526,1default
253,2.0,3.0,0.006794,1default
253,3.0,3.0,0.942751,1default
253,4.0,3.0,23.151733,1default
253,5.0,3.0,50.70967,1default
253,6.0,3.0,72.60967,1default
253,7.0,3.0,83.38539,1default
253,8.0,3.0,96.074524,1default
253,9.0,3.0,96.16128,1default
253,10.0,3.0,90.29695,1default
253,1.0,4.0,2.740704,1default
253,2.0,4.0,-0.26172,1default
253,3.0,4.0,1.151118,1default
253,4.0,4.0,20.430658,1default
253,5.0,4.0,66.49061,1default
253,6.0,4.0,91.38061,1default
253,7.0,4.0,102.584984,1default
253,8.0,4.0,111.29186,1default
253,9.0,4.0,101.733185,1default
253,10.0,4.0,115.36321,1default
253,1.0,5.0,3.227383,1default
253,2.0,5.0,-0.450359,1default
253,3.0,5.0,1.182229,1default
253,4.0,5.0,19.049837,1default
253,5.0,5.0,67.293976,1default
253,6.0,5.0,80.489426,1default
253,7.0,5.0,98.120674,1default
253,8.0,5.0,99.88629,1default
253,9.0,5.0,97.624016,1default
253,10.0,5.0,103.556496,1default
253,1.0,6.0,1.706172,1default
253,2.0,6.0,-0.454997,1default
253,3.0,6.0,0.824459,1default
253,4.0,6.0,21.328274,1default
253,5.0,6.0,57.86014,1default
253,6.0,6.0,93.59915,1default
253,7.0,6.0,115.59524,1default
253,8.0,6.0,111.59444,1default
253,9.0,6.0,118.61567,1default
253,10.0,6.0,114.005974,1default
253,1.0,7.0,2.012943,1default
253,2.0,7.0,-0.003188,1default
253,3.0,7.0,1.462573,1default
253,4.0,7.0,28.01654,1default
253,5.0,7.0,70.4703,1default
253,6.0,7.0,98.15378,1default
253,7.0,7.0,125.22503,1default
253,8.0,7.0,114.31606,1default
253,9.0,7.0,120.791,1default
253,10.0,7.0,124.26589,1default
253,1.0,8.0,1.730285,1default
253,2.0,8.0,-0.55021,1default
253,3.0,8.0,1.388857,1default
253,4.0,8.0,26.263294,1default
253,5.0,8.0,78.16299,1default
253,6.0,8.0,105.3245,1default
253,7.0,8.0,125.65804,1default
253,8.0,8.0,113.685265,1default
253,9.0,8.0,132.04825,1default
253,10.0,8.0,104.78835,1default
253,1.0,9.0,0.749725,1default
253,2.0,9.0,-0.698046,1default
253,3.0,9.0,1.16794,1default
253,4.0,9.0,34.625694,1default
253,5.0,9.0,79.36969,1default
253,6.0,9.0,96.55032,1default
253,7.0,9.0,108.38778,1default
253,8.0,9.0,107.48123,1default
253,9.0,9.0,117.60925,1default
253,10.0,9.0,130.81221,1default
253,1.0,10.0,-0.220494,1default
253,2.0,10.0,-0.449819,1default
253,3.0,10.0,0.885005,1default
253,4.0,10.0,26.305693,1default
253,5.0,10.0,73.97276,1default
253,6.0,10.0,97.23321,1default
253,7.0,10.0,99.157776,1default
253,8.0,10.0,107.21456,1default
253,9.0,10.0,107.146614,1default
253,10.0,10.0,115.762535,1default
254,1.0,1.0,1.815331,1default
254,2.0,1.0,0.069048,1default
254,3.0,1.0,1.082791,1default
254,4.0,1.0,12.820661,1default
254,5.0,1.0,40.39997,1default
254,6.0,1.0,53.31504,1default
254,7.0,1.0,56.38711,1default
254,8.0,1.0,62.93073,1default
254,9.0,1.0,57.999805,1default
254,10.0,1.0,58.088627,1default
254,1.0,2.0,2.446468,1default
254,2.0,2.0,-0.154517,1default
254,3.0,2.0,0.883422,1default
254,4.0,2.0,18.44982,1default
254,5.0,2.0,43.22659,1default
254,6.0,2.0,58.77991,1default
